timestamp,readableTimestamp,top1,top2,top5,top10,top20,top50,top100,top200,top500
1613088000000,"2/12/2021, 12:00:00 AM",1.6475526299793055,2.0304294372302167,2.1215769173792376,2.438756000914669,2.174770276170856,2.894856613841865,3.1885602608118333,2.932209942384646,8.561219523413483
1613174400000,"2/13/2021, 12:00:00 AM",1.6337090041634683,2.063236527458661,2.3071385119772407,2.6087347664143286,2.3432005163674776,3.0664430142733305,3.3756683258922924,3.13931042356718,9.590736281478135
1613260800000,"2/14/2021, 12:00:00 AM",1.617414904797136,2.0345407986138278,2.343945665161791,2.6784884996869427,2.4338018932992016,3.141350030329002,3.442711389253072,3.241656905024548,10.084594024739381
1613347200000,"2/15/2021, 12:00:00 AM",1.6748388731915345,2.059286992837147,2.2841220999333958,2.641788059461255,2.3532295116512816,3.0077955759884696,3.2957666688734513,3.1206447061500286,10.288808072579107
1613433600000,"2/16/2021, 12:00:00 AM",1.6503961308539028,2.0272814864656468,2.2317942184897395,2.5732564703689835,2.308108933317314,2.9510727727728314,3.2184415483871587,3.03985986138191,12.261664069057108
1613520000000,"2/17/2021, 12:00:00 AM",1.6965552710346015,2.0549757336616854,2.278127441288549,2.6013463222925255,2.340497987301107,2.943102259681755,3.241341049883965,3.0616622829555444,12.004201154002574
1613606400000,"2/18/2021, 12:00:00 AM",1.796668979627716,2.1476789245449552,2.406931621708069,2.7734547519969923,2.4632250088182084,3.0721919604544685,3.388916581106293,3.209273095488453,12.258495323557648
1613692800000,"2/19/2021, 12:00:00 AM",1.7825211818806406,2.203557491183092,2.395838435248839,2.8600393213094373,2.524587791027273,3.1956162319074104,3.5686040354926423,3.4384613790737326,12.045614587437887
1613779200000,"2/20/2021, 12:00:00 AM",1.9308772616963221,2.298998434317836,2.566924766101131,3.3699611731093295,2.8807004161561167,3.3970530578722498,3.7448878249192448,3.693097491698522,11.77344384444369
1613865600000,"2/21/2021, 12:00:00 AM",1.94255463862487,2.2773451829243796,2.5878536437913526,3.2438992328721925,2.7470694720291475,3.3546097849602687,3.734407106010438,3.610279243228825,11.182006066940742
1613952000000,"2/22/2021, 12:00:00 AM",1.98706057990842,2.3077614342717836,2.6366587727637647,3.374726141741359,2.878811967354093,3.467666350905098,3.878369220490159,3.8538301927735175,11.692592000995916
1614038400000,"2/23/2021, 12:00:00 AM",1.8747871232991282,2.1481803158469504,2.5243086880636603,3.1826155185021596,2.751453132155532,3.2809226892805383,3.6718448235556354,3.6933969427429902,10.649078945533562
1614124800000,"2/24/2021, 12:00:00 AM",1.6777338872484437,1.8975514423942828,2.2052111105231456,2.732723388425274,2.357463712927748,2.825013524443965,3.15690253383979,3.1729630838550102,8.575151077044811
1614211200000,"2/25/2021, 12:00:00 AM",1.7176162935356476,1.9611329444273229,2.224844065313338,2.9004393462979645,2.4648712237156154,2.995143622093565,3.333184474387581,3.4453816378131004,9.619337744939727
1614297600000,"2/26/2021, 12:00:00 AM",1.6191850317219572,1.8039239668859472,2.068093236359849,2.731041715234065,2.3042858577454832,2.784547807145415,3.102161375739237,3.2272104301958078,9.05750155698049
1614384000000,"2/27/2021, 12:00:00 AM",1.6039837494826674,1.7842254736853096,2.0479364490096033,2.777499379767294,2.3516921694429143,2.789116550668002,3.0843944346718675,3.1698802523502403,8.50245017196797
1614470400000,"2/28/2021, 12:00:00 AM",1.6074996150887395,1.805710025618244,2.124050800338189,2.896279294719469,2.4777304898130295,2.8930868694347924,3.1555378003275445,3.228433076780741,8.609599545668353
1614556800000,"3/1/2021, 12:00:00 AM",1.5494974556366712,1.7337448458751024,2.0469360494018294,2.7611197386190733,2.353337215794851,2.7344292730119295,2.955042137242713,3.0229298253643146,7.780142588768119
1614643200000,"3/2/2021, 12:00:00 AM",1.7154786786325262,1.9208070869657177,2.217052951593153,3.014664919553412,2.552372125715751,3.020995296310015,3.3162820002798274,3.445920918572685,9.370355779860148
1614729600000,"3/3/2021, 12:00:00 AM",1.672232690218178,1.849557160593893,2.19700832221384,2.935142308802254,2.5372906401961255,2.997368020613363,3.3199700796953864,3.39332066281927,9.862051141346397
1614816000000,"3/4/2021, 12:00:00 AM",1.7427030642400034,1.9405303494321975,2.279901069740029,2.9913058369807635,2.613734126871687,3.0948953578941336,3.511159769596,3.5929002194594815,10.398097213428594
1614902400000,"3/5/2021, 12:00:00 AM",1.6789590218534391,1.8863683251650931,2.240902279891486,2.856505764817295,2.5137390059965155,3.0308259027733433,3.4776203262524943,3.4921673117043084,11.598290894123165
1614988800000,"3/6/2021, 12:00:00 AM",1.691513581455115,1.8876015884824735,2.1823523218980636,2.842819885548807,2.491963689029203,2.9960402833275173,3.483020713593995,3.5076924628674733,10.794749871168657
1615075200000,"3/7/2021, 12:00:00 AM",1.6890173632221206,1.9695356638366661,2.2178313313758364,2.8446213846340034,2.498803797874449,3.0271722752469814,3.5067424766306874,3.5371009376759255,10.944860532323602
1615161600000,"3/8/2021, 12:00:00 AM",1.7680501990342778,2.053415487819455,2.3046185162006068,2.9363788867080793,2.5741821851744002,3.1415164828560105,3.6593956323654715,3.6792030006239016,11.06807759299939
1615248000000,"3/9/2021, 12:00:00 AM",1.8030384373860195,2.1454204451807897,2.3451638065905334,2.9822705658558037,2.62452082251153,3.2342942776269377,3.863908877575411,3.8233554033090367,13.17555238142829
1615334400000,"3/10/2021, 12:00:00 AM",1.8847593158579765,2.2078062986329052,2.471417643036203,3.231932136199694,2.7938356216027587,3.4179200940930103,4.127573195824371,4.1181861990664546,13.723757687768668
1615420800000,"3/11/2021, 12:00:00 AM",1.9302487806684578,2.185182446542195,2.4221636320770514,3.118914401917201,2.699895298190829,3.283160807224046,3.9859600878611485,4.001952951465638,12.43510730060905
1615507200000,"3/12/2021, 12:00:00 AM",1.9911803115844193,2.2317231108396713,2.4142535998890056,3.1397329124561923,2.708857028006146,3.3344289253207413,4.092780671628406,4.13854495985256,16.886065028657164
1615593600000,"3/13/2021, 12:00:00 AM",1.9761916698593367,2.1869149303869913,2.3911995340057626,2.993115635036335,2.5607545370523215,3.202152219479272,4.236034008317358,4.242963754577874,16.815577804748845
1615680000000,"3/14/2021, 12:00:00 AM",2.112683963741892,2.3612949424833167,2.523337067020622,3.1800670399724913,2.683310715858683,3.4056885910291665,4.466445472914771,4.507859350283748,17.444082443627536
1615766400000,"3/15/2021, 12:00:00 AM",2.04769177938815,2.2870660030654513,2.449158480243613,3.0636939966571273,2.6066221619369463,3.2750502031114994,4.508537510183641,4.590657199566765,16.046474820280068
1615852800000,"3/16/2021, 12:00:00 AM",1.922835254082877,2.1738511357497288,2.322119537847991,2.918620402088746,2.510165986506283,3.1874116120890803,4.492017620986841,4.564379318199161,15.344690813700987
1615939200000,"3/17/2021, 12:00:00 AM",1.9581501638151342,2.203357334279335,2.3834481486444705,3.0899852160952648,2.6386289969508607,3.2846069981812103,4.56377533212867,4.615888855262633,16.109295620385655
1616025600000,"3/18/2021, 12:00:00 AM",2.033425499840482,2.2546716557975217,2.4380022920420332,3.25690658045008,2.7626672206801475,3.4249380733226,4.738751588615454,4.816534442528775,15.958531840437619
1616112000000,"3/19/2021, 12:00:00 AM",1.9957816334837541,2.2029536537834047,2.3903872414099507,3.1187853866118136,2.7038547096348453,3.3706851486782443,4.76085900078656,4.844850147177516,15.618832936361434
1616198400000,"3/20/2021, 12:00:00 AM",2.006837259928256,2.233510216649607,2.4570193004472523,3.199457407728924,2.750199668684116,3.45047662436042,4.894861590749072,5.096991950282844,16.344432346264732
1616284800000,"3/21/2021, 12:00:00 AM",2.0114160603796316,2.236291874961661,2.4953834329490663,3.1674755086189013,2.7438672730481257,3.4406456470479636,4.857144156742931,5.085298595311988,17.27974242105782
1616371200000,"3/22/2021, 12:00:00 AM",1.9837609175289848,2.2038605679886807,2.4514482314580732,3.1241472055761554,2.736092772269395,3.4142948877689636,4.893009876523517,5.259237616166393,17.347459719825714
1616457600000,"3/23/2021, 12:00:00 AM",1.8733841135269513,2.0786176680136754,2.385989684242208,3.003762684242558,2.6584114995231745,3.2981961395308854,4.628105848813674,5.014487151751667,17.310024359425828
1616544000000,"3/24/2021, 12:00:00 AM",1.8807829590047669,2.0734951880029295,2.3633118900125742,3.0022033716983256,2.732928855862416,3.3188444209676264,4.588619412530802,5.0196746146006825,16.00749573442906
1616630400000,"3/25/2021, 12:00:00 AM",1.8098721437199536,1.9756067904928831,2.1679588540324564,2.807285312990041,2.5324148310904193,3.1086580585207795,4.317971044857455,4.8049192889175805,15.0656387892329
1616716800000,"3/26/2021, 12:00:00 AM",1.7716272849715142,1.9603205229601015,2.1577843556817795,2.7900703718316016,2.557410343405986,3.076366603984504,4.273786511079734,4.72424153761318,14.174108198571238
1616803200000,"3/27/2021, 12:00:00 AM",1.8962272451199793,2.099161467206158,2.356071668962557,3.0402767541639304,2.739992167276528,3.355555573967319,4.729131574422379,5.2260287512709604,15.726795808887891
1616889600000,"3/28/2021, 12:00:00 AM",1.9237686311714124,2.1220512351064844,2.337756635632534,3.042214184566545,2.713817994157801,3.3541347784086795,4.778852769079348,5.394736054752105,15.887683545316385
1616976000000,"3/29/2021, 12:00:00 AM",1.9201742793709893,2.1034651959968897,2.3234269612227263,3.037331477792849,2.7625311776716495,3.4060729828854757,4.874298314156469,5.508389818074695,18.107620127986912
1617062400000,"3/30/2021, 12:00:00 AM",1.9858761564749796,2.2233636846664595,2.4465484837719487,3.1445007381144654,2.8613607249234305,3.5421234484957056,5.106013207556473,5.760330361459892,19.23240607486452
1617148800000,"3/31/2021, 12:00:00 AM",2.021493437854014,2.256517602945496,2.4549150494309853,3.2459038780759233,2.921437399597354,3.5917529629646703,5.285291068344001,5.922523589095041,18.970337118484924
1617235200000,"4/1/2021, 12:00:00 AM",2.0266186327854556,2.3102146788932676,2.5475178360496473,3.286847806290273,2.984327450239843,3.651500313628725,5.32600517851611,5.928709375523045,18.1680197697274
1617321600000,"4/2/2021, 12:00:00 AM",2.0260611656467664,2.3469230903884224,2.5850192914764594,3.409617770187535,3.0466354763290786,3.75553203892219,5.40569881364838,6.03186041163445,17.930642964156622
1617408000000,"4/3/2021, 12:00:00 AM",2.034979510628719,2.4621504976178334,2.747369614519321,3.5349576410766526,3.163392080365208,3.8717048574419692,5.688784975438227,6.211630636919461,18.216168752276822
1617494400000,"4/4/2021, 12:00:00 AM",1.9660803547626913,2.348204678170193,2.667432463500169,3.37929295431774,3.044939448907877,3.680804454116986,5.3881499105374875,5.892513269243601,16.901744275535997
1617580800000,"4/5/2021, 12:00:00 AM",2.0063387492507387,2.4096868162783993,2.8080966747998404,3.5631798949325066,3.2669869395354088,3.9167000194293218,5.8948587959845735,6.373286013839627,19.021031894203762
1617667200000,"4/6/2021, 12:00:00 AM",2.0228092226322785,2.4314887404641743,3.1227394772986035,3.8344818573780044,3.4928248713253836,4.161007478564139,6.097303544432448,6.487132054013321,18.509514783110692
1617753600000,"4/7/2021, 12:00:00 AM",2.0005975357908476,2.432066266375626,3.2767451046466185,4.071864666213589,3.6257010589209524,4.240365999744114,6.063046106604418,6.384370153962307,19.30999034149316
1617840000000,"4/8/2021, 12:00:00 AM",1.9341743552889756,2.313622816862874,2.963996163816278,3.7412045928669815,3.3579969620600822,3.94888920197515,5.708343024062843,5.9871075250486925,16.98304371939324
1617926400000,"4/9/2021, 12:00:00 AM",2.0007169366082307,2.4093121187222013,3.164215139791235,4.005898501596324,3.5980653086452192,4.199439980793335,6.1652837825271405,6.503897818656055,18.23286121730842
1618012800000,"4/10/2021, 12:00:00 AM",2.003726652619376,2.402906065231752,3.116510291449251,4.049208714470499,3.6094704797208235,4.257424383141988,6.200714373656351,6.636276784376423,19.077019413324674
1618099200000,"4/11/2021, 12:00:00 AM",2.066657299152678,2.483874903466757,3.5305760520836027,4.339990578274963,3.8114665708523723,4.420420951106257,6.187940257427187,6.609834665788053,17.94170952682966
1618185600000,"4/12/2021, 12:00:00 AM",2.0669545914973058,2.4890796734659584,3.5112414343592513,4.517236833562606,3.9407906641717703,4.552390881941776,6.2520084605427835,6.696050097351475,17.752432287316466
1618272000000,"4/13/2021, 12:00:00 AM",2.064301457542936,2.4824805040579885,3.5788473520256563,4.765022553556496,4.051952763511642,4.604182089537137,6.257005296490079,6.6604871169558555,17.206885370904473
1618358400000,"4/14/2021, 12:00:00 AM",2.1906057302011397,2.6552071925563485,4.033649620811367,4.992948226560481,4.2652177699480704,4.853019285480339,6.498742716873951,6.778595695699531,17.286526611297315
1618444800000,"4/15/2021, 12:00:00 AM",2.164089924454924,2.7267821746114524,4.111819897737841,5.107871120408271,4.301930856462565,5.087162108420172,6.649322677683336,6.766215833558697,16.737796079471128
1618531200000,"4/16/2021, 12:00:00 AM",2.1769299713599053,2.790408365066481,4.0985271457603805,5.164728302316629,4.429807161598622,5.570628942148266,7.1203715931460865,7.140531690335336,17.449970541269845
1618617600000,"4/17/2021, 12:00:00 AM",2.1189584800207917,2.7007588529408504,3.8884226316856068,5.049507572699434,4.383443185919502,6.4898185895554095,7.670406440538409,7.301060098630101,16.779277565640037
1618704000000,"4/18/2021, 12:00:00 AM",2.076803726552976,2.626008944589704,3.8451882050670627,4.937989403481804,4.278953366382018,6.033618905381238,7.567801519683801,7.298157098227598,16.84905400881133
1618790400000,"4/19/2021, 12:00:00 AM",1.9394987892917812,2.4899966549981665,3.5123926376366277,4.5738199347246615,3.9223582781885735,5.8966609734228825,7.063607556113529,6.776373294236773,15.18815257931965
1618876800000,"4/20/2021, 12:00:00 AM",1.919935316683027,2.4275976399662853,3.3272127426672355,4.425385243253359,3.7223266250374167,6.028820813179561,6.855327036771411,6.54088658569673,14.874880475968483
1618963200000,"4/21/2021, 12:00:00 AM",1.939698056578752,2.5432523495314827,3.442126340689798,4.769513688807326,3.9753526674670456,5.860170870687609,6.835162490703716,6.616795503395853,14.468164485056143
1619049600000,"4/22/2021, 12:00:00 AM",1.8671796927716406,2.540309934769195,3.344349951368617,4.580600056374494,3.8031574385651794,5.655115429260899,6.605886261885408,6.4802078889619725,13.841629842358165
1619136000000,"4/23/2021, 12:00:00 AM",1.790531916488849,2.5375726970124486,3.1963586607224226,4.341019288484333,3.553393565535492,5.2126765815595215,6.024896985897191,6.031148383933392,12.482811204050497
1619222400000,"4/24/2021, 12:00:00 AM",1.7638476573230928,2.4823685798455655,3.1279662481826453,4.317992008222769,3.5435058356654996,5.081989745136337,5.9051765127298985,6.035052431474676,11.591204013320223
1619308800000,"4/25/2021, 12:00:00 AM",1.7273924837523857,2.361660669262977,2.8823037358365253,4.029267239371858,3.3070449868129392,4.870845322601168,5.603368736002786,5.7491322893012375,11.912167611371338
1619395200000,"4/26/2021, 12:00:00 AM",1.687710539006677,2.405798410570157,2.895740668145117,4.039506271619309,3.3022554446920833,4.807632140866733,5.593708258735243,5.711673020104644,11.604216471348714
1619481600000,"4/27/2021, 12:00:00 AM",1.8599003298782089,2.644226315456944,3.401784337764178,4.524941187463124,3.7473469044005046,5.3964194930695975,6.347958270148267,6.547938677604205,13.503934335395899
1619568000000,"4/28/2021, 12:00:00 AM",1.8948047021305003,2.739371945130653,3.519284022955227,4.756438482144216,3.921747454450806,5.649923936881357,6.736416554726049,7.072252779731306,16.012336951626715
1619654400000,"4/29/2021, 12:00:00 AM",1.8885612185767247,2.805045264915604,3.498636080463177,4.749207845804169,3.899096967648119,5.830066420753174,6.792635475990284,7.0011928291777705,15.23763916064702
1619740800000,"4/30/2021, 12:00:00 AM",1.8467345929841157,2.790030115790522,3.558071547191635,4.85674444706895,3.946715489609199,5.74693935104164,6.706201845263122,7.027688074616949,16.924800606451637
1619827200000,"5/1/2021, 12:00:00 AM",1.992546280146748,2.8759373938107875,3.8101333763927556,5.144049126522364,4.1791083566403255,6.1287153614393155,7.099637240690115,7.479285781378684,16.933646585687136
1619913600000,"5/2/2021, 12:00:00 AM",1.9920107405326724,2.989540039730081,3.927376075286182,5.221936434857682,4.3253019339495316,6.541093026794412,7.343706195139756,7.617585486723867,16.965249891222804
1620000000000,"5/3/2021, 12:00:00 AM",1.9502422064366052,2.9743288085475226,3.8195787874094336,5.140966228373446,4.301324071164033,6.457963564848086,7.222301849460469,7.530903865794827,17.211731680446977
1620086400000,"5/4/2021, 12:00:00 AM",1.9709005472806027,3.314028791028147,4.007496310830059,5.4506182306966044,4.486814555093499,6.9478625701093595,7.558813252518812,7.744553008174226,17.95969401027693
1620172800000,"5/5/2021, 12:00:00 AM",1.8421748832672833,3.1182095094364466,3.735979594659347,5.081470719807479,4.143663841817065,7.062263306315192,7.2513148537495065,7.28069887726789,15.930379451002526
1620259200000,"5/6/2021, 12:00:00 AM",1.9788874739804625,3.375364331564071,4.251372781089208,5.802852357507435,4.74771488635794,8.109153390623582,8.19737562962634,8.047241568419398,16.979694697664264
1620345600000,"5/7/2021, 12:00:00 AM",1.9470382746950048,3.3394788713474086,4.244645195388075,5.852911898824093,4.856774538163771,8.052746151053372,8.332882244502999,7.990427527876503,16.4707459131121
1620432000000,"5/8/2021, 12:00:00 AM",1.976457242879869,3.3531449397285074,4.1869205930855715,5.735376954295652,4.8159760451829605,8.393753084897051,8.570413197627877,8.14634777319838,16.336912411076906
1620518400000,"5/9/2021, 12:00:00 AM",2.0250511480124844,3.6612212066748975,4.284353585325638,5.816566504843073,4.866203680408557,8.262273897322258,8.532753426920886,8.200550904768301,16.280294415857128
1620604800000,"5/10/2021, 12:00:00 AM",2.005826168613275,3.6651550835291267,4.334071774278514,6.0059652930281375,4.957348157624255,8.0088707100719,8.29358093490963,8.200462388377375,16.137278141618804
1620691200000,"5/11/2021, 12:00:00 AM",1.9261546998993833,3.6570371323220914,4.096032436981825,5.6660562856910754,4.643439129485901,7.121019819257241,7.455613489416622,7.608655390708956,14.696124996233857
1620777600000,"5/12/2021, 12:00:00 AM",1.9615516385020724,3.812277555602549,4.294676950037385,6.04009719213079,5.033204473640629,7.721428032588835,8.01059622005508,8.070337788781844,16.041015295284925
1620864000000,"5/13/2021, 12:00:00 AM",1.7229702053784612,3.5056899005795765,3.8196258533169916,5.306080990872606,4.39624031014271,6.770868045257813,7.064813684291434,7.160945800087025,13.765757165185866
1620950400000,"5/14/2021, 12:00:00 AM",1.7218687539305149,3.399693916140138,3.9571252353134243,5.512905485290932,4.523753630072633,7.115682256584271,7.275807594590844,7.134102719200474,13.501535465684347
1621036800000,"5/15/2021, 12:00:00 AM",1.7198175032878784,3.6277383918293507,4.262299873474264,5.846395219766253,4.759263417790429,7.757579149719611,7.795281216097508,7.708268874676205,14.720700723445763
1621123200000,"5/16/2021, 12:00:00 AM",1.6118884948697922,3.2834949609146338,4.054791898538854,5.625606183544356,4.542610803498678,7.125843083461559,7.145517724687655,7.200562615503418,13.47509743683074
1621209600000,"5/17/2021, 12:00:00 AM",1.605140670941672,3.240914699696914,4.005151180210152,5.661422408222877,4.5730159712988785,7.1786151462538275,7.226610637214651,7.270087185963761,13.674991191687825
1621296000000,"5/18/2021, 12:00:00 AM",1.5085174847079108,2.9801959754376863,3.816809742536697,5.21543908668669,4.208568574611256,6.718809960987214,6.736953722691959,6.814570716420136,12.871025350996124
1621382400000,"5/19/2021, 12:00:00 AM",1.4847501976107325,3.043330508899995,4.0115406847014805,5.349257817865294,4.325790422610197,6.879690468669856,6.96264496667402,7.348749089995782,13.054487649057055
